0,26.10398278
1,17.08494078
2,19.57033199
3,24.39657655
4,46.35301443
5,39.72476268
6,35.59498565
7,35.14363493
8,31.98427133
9,30.27608948
10,24.2020179
11,26.52014167
12,26.55531821
13,25.39863644
14,24.54227158
15,26.80338216
16,25.36392612
17,25.35325408
18,23.19175803
19,22.76528869
20,29.35706928
21,30.50170446
22,28.07033466
23,26.6513059
24,22.51216863
25,26.45568001
26,21.27930373
27,30.52012833
28,37.86366117
29,31.635895
30,29.98397842
31,33.46939265
32,30.09817108
33,27.61902582
34,22.58016905
35,23.91817555
36,24.36317314
37,22.80136742
38,27.20787282
39,25.31244165
40,28.32505246
41,34.19282336
42,29.48186582
43,27.63281369
44,28.79317463
45,32.9448219
46,33.32040878
47,30.14477732
48,29.95342712
49,32.38795372
50,22.9500117
51,27.98780123
52,35.66018897
53,35.72911129
54,34.5221848
55,32.22994504
56,31.8924551
57,27.85162191
58,22.01104022
59,24.15046936
60,25.22258552
61,26.51421278
62,26.79562827
63,26.86349277
64,29.15993579
65,27.59498171
66,25.19015262
67,26.23258392
68,28.61447369
69,30.80656805
70,28.6314589
71,25.27654485
72,24.89437439
73,29.96888733
74,18.98333976
75,24.30452161
76,36.77033688
77,29.38264804
78,35.71070246
79,33.56258791
80,30.48121102
81,26.85559109
82,23.66725227
83,25.51757416
84,26.38587719
85,28.27004437
86,32.2155755
87,29.78740622
88,31.67165565
89,31.38424862
90,30.0449808
91,28.54375998
92,31.56079281
93,32.42499457
94,30.22711415
95,27.18767877
96,26.13592051
97,33.34926266
98,23.05724774
99,30.04520518
100,41.93724068
101,32.88329937
102,31.45744673
103,29.46369825
104,29.38724618
105,28.31762571
106,26.28198661
107,28.99818172
108,29.01381112
109,30.18761495
110,31.96973802
111,29.18233563
112,30.85060438
113,29.23522535
114,27.23808359
115,27.00207959
116,27.59030755
117,30.0374944
118,30.83424195
119,29.1328285
120,28.30725068
121,46.54297812
122,31.34085148
123,28.62873208
124,40.92433985
125,42.0880363
126,26.11201585
127,29.70629053
128,28.42820317
129,25.91344082
130,26.53345698
131,25.39816366
132,24.04325101
133,22.82464484
134,24.56052966
135,22.24221244
136,24.75300606
137,27.26622938
138,29.1858205
139,26.6274448
140,25.4665879
141,32.89541635
142,35.20692562
143,30.97482214
144,29.76425273
145,48.00511229
146,34.24120856
147,30.19328314
148,35.34391801
149,40.94177971
150,38.75015836
151,30.37514607
152,28.2971193
153,29.80802719
154,27.25671241
155,31.80222567
156,30.22492993
157,28.01064211
158,24.97278635
159,22.87408879
160,22.488714
161,22.30005754
162,24.05328076
163,26.47179805
164,38.08072753
165,38.52872977
166,33.4962776
167,26.54557302
