0,18.90190406
1,9.254556882
2,4.8702637
3,31.06703297
4,37.01644598
5,52.19019714
6,41.25966861
7,36.58433183
8,39.5074357
9,31.9926408
10,40.05450575
11,27.1115632
12,29.18222554
13,27.23666854
14,33.29027406
15,25.22334711
16,22.15974146
17,32.53648226
18,23.78963719
19,31.46479815
20,30.8404908
21,25.97660639
22,26.34564568
23,23.1988218
24,16.56585024
25,10.09273882
26,12.66787291
27,34.75287518
28,27.09604439
29,46.04486473
30,24.87045518
31,32.65948346
32,30.84213846
33,32.16422597
34,25.06549063
35,30.14543612
36,21.56451863
37,32.02660123
38,23.25484263
39,30.6820017
40,27.00811165
41,29.92730967
42,24.68708336
43,26.27349772
44,24.61963181
45,28.50175722
46,28.77388396
47,14.42862048
48,17.17683909
49,17.18526448
50,21.59618442
51,10.00640579
52,13.49203994
53,32.44614338
54,31.96886717
55,30.11394403
56,33.85378376
57,20.56085843
58,25.22691068
59,26.93937701
60,24.13913813
61,18.23727486
62,25.36568494
63,21.28226731
64,26.94999969
65,22.855673
66,30.73422336
67,26.97719706
68,27.33060467
69,29.44338559
70,28.14848093
71,18.5829149
72,18.30546961
73,13.2160149
74,10.17647059
75,18.09182479
76,17.78875273
77,27.22092431
78,28.25214425
79,27.85937158
80,26.57108689
81,34.76683863
82,24.62009593
83,22.73499306
84,24.60502419
85,25.81842277
86,29.58721221
87,29.66016324
88,26.79107401
89,38.24665263
90,35.51986141
91,25.42369076
92,26.16936851
93,29.58871471
94,24.70626498
95,18.96371894
96,18.15055369
97,29.40849774
98,15.75634905
99,14.27475398
100,39.73002755
101,28.40478927
102,23.10035482
103,28.5894179
104,35.07686488
105,28.06456554
106,22.17868041
107,26.27983184
108,31.94627611
109,34.53893698
110,30.34077881
111,27.82484456
112,32.99888648
113,31.02217199
114,34.41860405
115,29.91540624
116,31.01970879
117,33.87821733
118,35.45227256
119,27.63332377
120,19.78062185
121,26.43293404
122,12.10419285
123,16.54009191
124,36.25260981
125,15.44622674
126,40.03119596
127,32.44082672
128,27.22533428
129,24.24604923
130,34.06118551
131,28.91618963
132,24.35243828
133,28.30783851
134,33.12538775
135,35.37620263
136,37.99387575
137,45.02314604
138,43.55288905
139,36.87173558
140,37.55608278
141,49.56274743
142,46.20117002
143,38.47635722
144,25.42915857
145,24.34243658
146,19.71587137
147,14.64275554
148,50.59233216
149,21.88231364
150,33.16238751
151,28.12814219
152,48.31315406
153,27.62690729
154,35.71202029
155,26.18693298
156,31.01928764
157,28.08302564
158,30.45714183
159,28.688791
160,38.73766632
161,35.04306239
162,32.7895124
163,37.73904987
164,47.78266106
165,36.94617561
166,26.25447154
167,42.86876821
