0,28.71054557
1,20.27679591
2,14.57338056
3,21.73412659
4,40.3877098
5,36.66867962
6,33.49619414
7,32.71863144
8,30.1378762
9,27.62679751
10,25.00279774
11,24.48545138
12,24.13442946
13,22.5141538
14,22.51810655
15,23.08566678
16,22.15634724
17,21.68597067
18,20.11276958
19,22.53447865
20,25.54469811
21,28.39792691
22,31.38544599
23,26.90928433
24,25.44339446
25,20.62070198
26,19.46132673
27,19.55785557
28,30.39061324
29,28.36731717
30,28.4422057
31,31.14434828
32,27.65317678
33,21.1333486
34,21.55240218
35,20.96466118
36,22.67010433
37,21.47448683
38,22.03018434
39,23.65697403
40,20.76529009
41,22.5360963
42,23.73795738
43,23.72677543
44,25.66976791
45,26.53749205
46,30.73519182
47,31.04339885
48,28.46419221
49,21.47089772
50,18.75188607
51,18.61321188
52,25.24734556
53,27.05430139
54,24.36808641
55,29.68803456
56,27.49453157
57,21.92137153
58,20.50950715
59,19.39053704
60,22.63058193
61,21.42660799
62,20.29762787
63,21.46790849
64,23.10820392
65,20.82106352
66,24.08767828
67,24.36388522
68,24.96777029
69,27.56889207
70,27.63377539
71,27.89280585
72,25.27921601
73,19.75378221
74,18.52613601
75,23.06279799
76,27.58203838
77,24.94775341
78,25.62939616
79,28.90326061
80,26.02988045
81,22.69732396
82,21.55751755
83,20.89483822
84,21.39434929
85,21.31236829
86,23.78444634
87,24.66493779
88,24.66043819
89,24.72957015
90,28.12023922
91,25.76999193
92,25.43673333
93,27.75198775
94,34.32709787
95,28.17010046
96,28.96363967
97,25.67216124
98,18.65378865
99,20.77946852
100,30.73039294
101,22.40228088
102,26.15550568
103,30.66727621
104,26.93252526
105,24.08912967
106,24.30791935
107,24.14484873
108,24.29082797
109,24.61274195
110,25.60121321
111,22.88459694
112,24.32293732
113,23.17371106
114,23.77381697
115,24.92801918
116,25.36821501
117,28.3965745
118,32.63155408
119,31.55692849
120,35.90134767
121,40.1618296
122,27.58886738
123,24.13453291
124,38.0917099
125,44.60487805
126,25.03026962
127,28.45841434
128,26.17494916
129,26.10941738
130,24.28076497
131,22.66945929
132,22.79890246
133,19.95913349
134,21.11121276
135,21.68721274
136,24.83713075
137,24.52735363
138,27.42028418
139,27.91184513
140,27.59602133
141,31.0706034
142,37.56931748
143,39.6745603
144,38.72414496
145,41.63903732
146,32.70366381
147,24.26997284
148,31.7464655
149,29.68422289
150,34.7873482
151,32.52777837
152,30.32473946
153,29.96155781
154,28.23724881
155,27.85700691
156,27.32983202
157,24.09618381
158,23.25090112
159,23.98794161
160,24.75489917
161,25.12963604
162,24.27848248
163,28.16575154
164,29.86871734
165,34.84530836
166,36.31732232
167,42.66313923
