0,14.33403643
1,10.0327709
2,17.76877285
3,58.90220032
4,40.38158124
5,51.7141902
6,57.87844625
7,34.75121922
8,35.07350258
9,33.1655715
10,33.08543704
11,31.46331062
12,26.13022892
13,26.59280738
14,30.66728857
15,26.48613114
16,24.68442481
17,25.28059443
18,19.31821642
19,23.24362766
20,31.96788171
21,17.22435716
22,26.82575405
23,26.69081163
24,11.01069117
25,15.55839571
26,14.98682955
27,30.45698971
28,43.71040829
29,34.1482589
30,37.09545468
31,22.58122719
32,27.11291683
33,23.61374446
34,28.14886725
35,24.20221351
36,20.53632572
37,30.35262763
38,16.67373051
39,29.33141151
40,26.67768393
41,26.1474077
42,19.71671494
43,21.17775502
44,26.82556283
45,22.83416261
46,22.36847415
47,24.23603437
48,12.47008156
49,17.08843654
50,4.591734432
51,7.174320404
52,21.69127545
53,30.06478106
54,33.60747781
55,28.96000268
56,35.32130036
57,30.62812519
58,24.93804221
59,22.02941056
60,21.00212072
61,26.03399197
62,22.61175575
63,20.65748996
64,30.42526529
65,34.29680645
66,26.56614872
67,19.62587973
68,25.47881165
69,24.74296338
70,22.78395292
71,20.51847516
72,12.99354677
73,21.20264543
74,6.147643325
75,26.52845425
76,8.204400159
77,33.71180635
78,31.00313141
79,31.0796794
80,25.54415352
81,28.10221986
82,25.79074481
83,24.22251582
84,20.59641025
85,22.10611394
86,27.87181941
87,26.2249687
88,26.5436956
89,39.47985512
90,31.20343786
91,32.45209875
92,26.20349459
93,27.65288881
94,23.76935079
95,22.38062779
96,17.08603032
97,19.31069613
98,11.21368118
99,12.55681714
100,33.72745384
101,38.26353182
102,21.25942042
103,26.6381182
104,30.4812036
105,27.64997061
106,36.6432965
107,32.44395487
108,23.47719989
109,32.76165071
110,35.67105691
111,29.77278063
112,36.57184623
113,38.80158927
114,36.02206187
115,31.93335214
116,29.41731771
117,30.81136517
118,34.49843304
119,34.32964706
120,19.99636626
121,19.26649005
122,21.13363815
123,18.46192559
124,37.44164686
125,28.37330911
126,78.11176429
127,36.54409721
128,40.33214927
129,24.69722976
130,46.3684708
131,29.99853981
132,28.20614436
133,31.74716368
134,31.8169324
135,32.42297662
136,43.64953092
137,57.15624931
138,43.55336327
139,39.84954954
140,36.42986513
141,54.79662596
142,66.83367288
143,29.06699862
144,30.72710347
145,31.34798224
146,19.36847675
147,26.71080678
148,19.50624133
149,36.22743618
150,33.97553367
151,39.05088964
152,37.06500367
153,35.73217718
154,39.86158856
155,28.54149766
156,33.09852709
157,26.72905372
158,31.24910246
159,30.54195984
160,37.69320182
161,32.98626795
162,33.41637591
163,27.56780754
164,38.51859555
165,34.31546433
166,28.93625475
167,29.81272142
